"1980","Kazimierz Orłoś","Trzecie kłamstwo","Kazimierz Orłoś wykorzystuje schematy rządzące powieściami produkcyjnymi, by w swoim tekście ukazać niedoskonałości działania administracji na polskiej prowincji."
"1980","Czesław Miłosz","Widzenia nad Zatoką San Francisco. (Dzieła zbiorowe, tom IX)","Wznowienie związane z Nagrodą Nobla dla Miłosza. Esej o przyrodzie wybrzeży Pacyfiku, wyobraźni religijnej, o seksie i przemocy, cywilizacji i tęsknotach do politycznego terroru."
"1980","Czesław Miłosz","Zdobycie władzy. (Dzieła zbiorowe, tom IV)","Wznowienie związane z Nagrodą Nobla dla autora. Pierwsza z dwóch powieści Miłosza, przedstawia wybory i postawy Polaków pod koniec drugiej wojny światowej, po upadku powstania warszawskiego i zniewoleniu kraju przez narzucony mu reżim."
"1980","Czesław Miłosz","Ziemia Ulro. (Dzieła zbiorowe, tom VIII)","Wznowienie związane z Nagrodą Nobla dla Miłosza. Zbiór esejów poświęconych ówczesnej kulturze i sztuce. Szkice stanowią swoistą krytykę współczesnej autorowi literatury, o której sam pisał, że darzy ją "stopniowo coraz większą nieufnością"."
"1980","Czesław Miłosz","Zniewolony umysł. (Dzieła zbiorowe, tom III)","Wznowienie związane z Nagrodą Nobla dla Miłosza. Książka poświęcona roli i sytuacji intelektualistów za żelazną kurtyną, napisana zaraz po decyzji o emigracji. Była powodem ogromnej ilości polemik i sporów na temat komunizmu."
"1980","Henryk Grynberg","Życie codzienne i artystyczne","Książka napisana przez Grynberga już po jego emigracji do Stanów Zjednoczonych poświęcona jest polskiej rzeczywistości lat 50. i 60."
"1980","JAN KOWALIK","»KULTURA«",""
"1980","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1980","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1980","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1980","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1980","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1980","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1981","Maria Danilewicz Zielińska","Bibliografia. „Kultura” (1974-1980), „Zeszyty Historyczne” (1974-1980), działalność wydawnicza (1974-1980)","Dalszy ciąg opracowania tekstów opublikowanych przez Instytut Literacki w latach 1974-1980."
"1981","Paweł Zaremba","Historia dwudziestolecia (1918-1939). Tom I","Wydany po śmierci autora zbiór jego audycji historycznych, dotyczących międzywojnia, wygłaszanych w Radiu Wolna Europa. Tom I."
"1981","Paweł Zaremba","Historia dwudziestolecia (1918-1939). Tom II","Wydany po śmierci autora zbiór jego audycji historycznych, dotyczących międzywojnia, wygłaszanych w Radiu Wolna Europa. Tom II."
"1981","Maria Januszkiewicz","Kazachstan","Książka poświęcona losom Polaków w Kazachstanie w czasie wojny 1939-1945, a także zesłańcom polskim z Ukrainy z lat 30."
"1981","Kazimierz Brandys","Miesiące 1978-1979","Pamiętniki napisane przez pisarza na emigracji, na którą zdecydował się w latach osiemdziesiątych. Tom I."
"1981","Czesław Miłosz","Ogród nauk. (Dzieła zbiorowe, tom X)","Wznowienie związane z Nagrodą Nobla dla Miłosza. Zbiór esejów o najważniejszych dla autora twórcach m. in. o Blake'u, Mickiewiczu czy Dostojewskim, druga część to antologia ulubionych przekładów (Whitmana, Baudelaire’a, Mertona i innych)."
"1981","Czesław Miłosz","Poezje (t. I). (Dzieła zbiorowe, tom I)","Wybór wierszy wydany jako część dzieł zbiorowych poety. Edycja okolicznościowa związana z Nagrodą Nobla dla poety w roku 1980. Tom I."
"1981","Czesław Miłosz","Poezje (t. II). (Dzieła zbiorowe, tom II)","Wybór wierszy wydany jako część dzieł zbiorowych poety. Edycja okolicznościowa związana z Nagrodą Nobla dla poety w roku 1980. Tom II."
"1981","Wojciech Skalmowski, Maciej Broński","Teksty i preteksty","Zbiór esejów o literaturze i sztuce Wojciecha Skalmowskiego."
"1981","Stanisław Barańczak","Tryptyk z betonu, zmęczenia i śniegu","Wiersze wybitnego poety polskiej Nowej Fali."
"1981","Józef Czapski","Tumult i widma","Wybór esejów, opowiadań i wspomnień Józefa Czapskiego."
"1981","JAN KOWALIK","»KULTURA«",""
"1981","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1981","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1981","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1981","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1981","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1981","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1982","Witold Gombrowicz","Dziennik (1953-1956)","Wznowienie pierwszego tomu Dziennika, wydanego po raz trzeci na łamach Instytutu Literackiego."
"1982","Witold Gombrowicz","Dziennik (1957-1961)","Wznowienie drugiego tomu Dziennika, wydanego po raz trzeci na łamach Instytutu Literackiego."
"1982","Witold Gombrowicz","Dziennik (1961-1966)","Wznowienie trzeciego tomu Dziennika, wydanego po raz trzeci na łamach Instytutu Literackiego."
"1982","Witold Gombrowicz","Ferdydurke. (Dzieła zebrane, tom I)","Wznowienie (drugie w IL) najbardziej znanej powieści Gombrowicza, napisanej jeszcze przed wojną."
"1982","Zdzisław Najder","Ile jest dróg?","Wybór esejów w większości publikowanych na łamach „Kultury” w latach 1975-1982 pod różnymi pseudonimami."
"1982","Piotr Guzy","Krótki żywot bohatera pozytywnego","Wznowienie książki uznanej przez M. Danielewicz-Zielińską za "reprezentacyjną powieść polityczną" dzięki dokładnemu przeniesieniu realiów funkcjonowania oficerów bezpieki."
"1982","Adam Mickiewicz","Księgi Narodu i Pielgrzymstwa Polskiego","Kolejne wydanie jednej z najważniejszych pozycji XIX –wiecznej polskiej literatury emigracyjnej. Wybrana przez Redaktora, programowa pozycja wydawnicza Instytutu Literackiego. Z zasadniczym wstępem Gustawa Herlinga-Grudzińskiego."
"1982","Kazimierz Brandys","Miesiące. 1980-1981","Pamiętniki napisane przez pisarza na emigracji, na którą zdecydował się w latach osiemdziesiątych. Tom II."
"1982","Marek Tarniewski","Płonie komitet","Kolejna książka Jakuba Karpińskiego (pseud. Marek Tarniewski) na łamach Instytutu Literackiego. W tej pracy autor opisuje co działo się między grudniem 1970, a czerwcem 1976 w Polsce Ludowej."
"1982","Stefan Kisielewski","Podróż w czasie","Książka napisana już pod własnym nazwiskiem Stefana Kisielewskiego (wcześniejszy pseud. Tomasz Staliński). Akcja toczy się w Warszawie rządów Edwarda Gierka, z wątkiem kryminalnym, w którym znaczącą rolę odgrywa UB."
"1982","Czesław Miłosz","Poezje (t. III). (Dzieła zbiorowe, tom XI)","Wybór wierszy wydany jako część dzieł zbiorowych poety. Edycja okolicznościowa związana z Nagrodą Nobla dla poety w roku 1980. Tom III."
"1982","Grażyna Pomian","Polska „Solidarności”","Podsumowanie sposobów przedstawiania polskiej sytuacji politycznej w latach 1980-1981 przez prasę krajową."
"1982","Witold Gombrowicz","Pornografia. (Dzieła zebrane, tom III)","Wznowienie „Pornografii”, wydanej po raz pierwszy przez Instytut Literacki w 1959 r. Ponownie daje znać o sobie konwencja pisarska osnuta wokół "formy", abstrakcji, niemal bluźnierstwa."
"1982","Marek Nowakowski","Raport o stanie wojennym","Zbiór opowiadań ilustrujących polską rzeczywistość po wprowadzeniu stanu wojennego, spisanych przez opozycjonistę i współredaktora podziemnego pisma "Zapis". Tom I."
"1982","Józef Kuśmierek","Stan polski","Dziennikarz i publicysta znany głównie z zainteresowania tematami ekonomicznymi dokonuje analizy sytuacji Polski na początku lat 80."
"1982","Sławomir Mrożek","Vatzlav – Ambasador","Dwie sztuki wybitnego polskiego dramatopisarza traktujące o pułapkach reżimu komunistycznego oraz ich psychologicznych następstw dla zwykłego obywatela."
"1982","Adam Czerniawski","Wiek złoty, 1969-1981","Trzeci tomik poety wydany na łamach Instytutu Literackiego (po "Topografii wnętrza" oraz tomiku "Sen - cytadela - gaj."), w którym zgromadzono wiersze z lat 1969-1981."
"1982","Witold Gombrowicz","Wspomnienia polskie. – Wędrówki po Argentynie. Dzieła zebrane, tom XI.","Wznowienie tekstów odnalezionych wśród dokumentów po śmierci Gombrowicza. Kluczowych, jak zaznaczają krytycy Gombrowicza, do zrozumienia całej jego twórczości."
"1982","Konstanty Aleksander Jeleński","Zbiegi okoliczności","Dwutomowy zbiór esejów znanego krytyka i tłumacza poezji polskiej na temat sztuki literatury, wieloletniego współpracownika Instytutu Literackiego i propagatora twórczości Witolda Gombrowicza w Europie."
"1982","JAN KOWALIK","»KULTURA«",""
"1982","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1982","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1982","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1982","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1982","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1982","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1983","Wojciech Karpiński","Amerykańskie cienie","Eseje poświęcone wizycie w USA. Krytyczna refleksja nad systemami politycznymi, lecz także wzbogacona impresjami dotyczącymi zastanego amerykańskiego świata."
"1983","Arthur Koestler","Ciemność w południe","Wznowienie książki Koestlera, byłego komunisty, odsłaniającej mechanizm procesów stalinowskich. W tłumaczeniu Tymona Terleckiego."
"1983","Andrzej Friszke, Zygmunt Korybutowicz","Grudzień 1970","Pierwsze źródłowe opracowanie Andrzeja Friszke (pseud. Zygmunt Korybutowicz) na temat wydarzeń grudniowych na Pomorzu."
"1983","Adam Zagajewski","List. Oda do wielości. Poezje","Tomik poezji Adama Zagajewskiego zawiera między innymi wiersze będące reakcją na wprowadzenie w Polsce stanu wojennego."
"1983","Marek Nowakowski","Notatki z codzienności. (Grudzień 1982 – lipiec 1983).","Na publikację składa się zbiór opowiadań o życiu w Polsce po zniesieniu stanu wojennego i związanych z nim konsekwencji."
"1983","","Prawa człowieka i obywatela w PRL (13 XII 1981- 13 XII 1982)","Kolejny tom serii "Dokumenty". Tekst opracowany przez Zespół Redakcyjny Komitetu Helsińskiego w Polsce traktujący o stanie praw człowieka w trakcie stanu wojennego."
"1983","Ryszard Bugajski","Przesłuchanie. Scenariusz filmowy","Opis metod i tortur stosowanych przy przesłuchaniach w czasach stalinowskich w Polsce ujęte w formie fabularyzowanej."
"1983","Marek Nowakowski","Raport o stanie wojennym. II","Zbiór opowiadań ilustrujących polską rzeczywistość po wprowadzeniu stanu wojennego, spisanych przez opozycjonistę i współredaktora podziemnego pisma "Zapis". Tom II."
"1983","Zbigniew Herbert","Raport z oblężonego miasta i inne wiersze","Tomik poezji Herberta, w którym tytułowy utwór nawiązuje do wprowadzenia w Polsce stanu wojennego i otwierał pierwszy numer opozycyjnego "Zapisu"."
"1983","","Rozmowy niekontrolowane","Ukrywająca się pod pseudonimem Kazimiera Kijowska przeprowadza serię wywiadów m.in. ks. Tischnerem, S. Bratkowskim i M. Rymkiewiczem o Polsce w dobie stanu wojennego."
"1983","Czesław Miłosz","Świadectwo poezji. Sześć wykładów o dotkliwościach naszego wieku","Na książkę składa się sześć wykładów Czesława Miłosza na uniwersytecie Harvarda na temat poezji z perspektywy wschodnioeuropejskiego intelektualisty."
"1983","Roman Zimand","Teksty cywilne przez Leopolitę","Pisane w latach 1976-1983 rozważania ukrywającego się pod pseudonimem Romana Zimanda (pseud. Leopolita) na temat politycznej i kulturalnej rzeczywistości w kraju."
"1983","Stanisław Swianiewicz","W cieniu Katynia","Wznowienie. Książka napisana przez jeńca obozu w Kozielsku, w której wspomnienia autora łączą się z analizą politycznego znaczenia zbrodni katyńskiej. Autor, jako jeden z pierwszych wskazywał, gdzie należy szukać informacji o tej zbrodni. Czwarte wydanie foto-offsetowe ukazało się w 1983 r. Siódme wydanie offsetowe ukazało się w 1989 r."
"1983","Jacek Kaczmarski","Wiersze i piosenki","Wybór utworów popularnego polskiego poety i pieśniarza, uznanego za barda ruchu robotniczego "Solidarność"."
"1983","JAN KOWALIK","»KULTURA«",""
"1983","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1983","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1983","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1983","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1983","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1983","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1984","Jerzy Holzer","„Solidarność” 1980–1981. Geneza i historia","Pierwsza monografia „Solidarności” napisana przez historyka i współtwórcę struktur „Solidarności” na Uniwersytecie Warszawskim."
"1984","Sławomir Mrożek","Alfa","Bohaterem dramatu jest człowiek, którego pierwowzorem zdaje się być postać Lecha Wałęsy. Autor ukazuje nam dylemat człowieka, który stanął przed ogromnym trudem, jakim jest bycie symbolem."
"1984","Marek Nowakowski","Dwa dni z Aniołem","Książka Marka Nowakowskiego to pełen gorzkiej ironii obrazek z peerelowskiej Polski połowy lat 80. Wybitny adwokat z Warszawy, człowiek starej daty, wplątuje się w podejrzany układ z prowincjonalnym prokuratorem, partyjnym aparatczykiem o nazwisku - Anioł."
"1984","Józef Łobodowski","Dwie książki","Tom złożony z dwóch części: „Dytyramby nieprzejednane” i ,,Południe fauna”. Łobodowski był także doskonałym tłumaczem, wielokrotnie współpracując z IL w tym zakresie."
"1984","Gustaw Herling-Grudziński","Dziennik pisany nocą (1980–1983)","Tom zbierający wydawane na łamach „Kultury” wyimki z dziennika Herlinga Grudzińskiego."
"1984","Kazimierz Brandys","Miesiące. 1982–1984","Pamiętniki napisane przez pisarza na emigracji, na którą zdecydował się w latach osiemdziesiątych. Tom III."
"1984","Zofia Romanowiczowa","Na Wyspie","Powieść o Polce ocalałej z niemieckiego obozu śmierci, którą koleje losu rzuciły na wyspę świętego Ludwika w Paryżu."
"1984","Czesław Miłosz","Nieobjęta ziemia","Tomik składający się z pierwszych wierszy, notatek i szkiców Czesława Miłosza powstałych po otrzymaniu przez autora literackiej Nagrody Nobla."
"1984","Michel (or Mikhail)  Heller","Polska w oczach Moskwy","Książka Hellera to dogłębna analiza wypowiedzi publicystów sowieckich na łamach prasy w latach 1980-1983."
"1984","Jarosław Marek Rymkiewicz","Rozmowy polskie latem 1983. (Fragmenty powieści)","Wakacje 1983 roku stają się pretekstem od snucia refleksji na temat przeszłości i teraźniejszości Polski."
"1984","Henryk Siewierski","Spotkanie narodów","Prezentacja losów Polaków w Związku Sowieckim w czasie II wojny światowej, na tle różnych, wspólnych wydarzeń historycznych łączących oba kraje."
"1984","Włodzimierz Odojewski","Zabezpieczanie śladów","Zbiór opowiadań Włodzimierza Odojewskiego, szefa redakcji kulturalnej Radia Wolna Europa, traktujących o ciężkich losach Polaków wywiezionych w czasie ostatniej wojny w głąb Rosji."
"1984","JAN KOWALIK","»KULTURA«",""
"1984","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1984","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1984","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1984","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1984","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1984","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1985","Wojciech Giełżyński","Budowanie Niepodległej","Autor prezentuje szereg koncepcji tworzenia państwowości polskiej od technik konspiracyjnych przez opisy nurtów myśli politycznej, po sytuację kraju u progu niepodległości."
"1985","Ewa Maria Ślaska","Dochodzenie","Powieść kryminalna, której akcja została sprowadzona realiów początków lat osiemdziesiątych, tocząca się zaraz po wprowadzeniu w Polsce stanu wojennego."
"1985","Jan Mur","Dziennik internowanego. (Grudzień 1981 – grudzień 1982)","Publikowany pod pseudonimem dziennik dwóch działaczy – Andrzeja Drzycimskiego i Adama Kinaszewskiego – opisujący życie internowanych podczas stanu wojennego."
"1985","Wiktoria Kraśniewska","Po wyzwoleniu... (1944–1956)","Wspomnienia Barbary Skargi (pseud. Wiktoria Kraśniewska) z dwunastu lat w łagrach. Świadectwo obozowego życia, któremu towarzyszy refleksja na temat natury ludzkiej."
"1985","Adam Michnik","Z dziejów honoru w Polsce. Wypisy więzienne.","Próba analizy problemu honoru we współczesnej literaturze polskiej ilustrowana fragmentami utworów Herberta, Malewskiej, Miłosza, Szczepańskiego i Elzenberga."
"1985","Czesław Miłosz","Zaczynając od moich ulic. (Dzieła zbiorowe, tom XII)","Zbiór esejów poświęconych głównie literaturze ważnej dla Miłosza, częściowo publikowanych wcześniej na łamach „Kultury”."
"1985","JAN KOWALIK","»KULTURA«",""
"1985","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1985","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1985","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1985","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1985","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1985","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1986","Marek Nowakowski","Grisza, ja tiebie skażu ...”","Kolejny tom opowiadań Marka Nowakowskiego na łamach Instytutu Literackiego, wpisujących się w konwencję prezentowanego przez autora tzw. „małego realizmu”."
"1986","Jacek Trznadel","Hańba domowa. Rozmowy z pisarzami","Rozmowy z polskimi pisarzami, kiedyś komunistami, którzy starają się opowiedzieć o swoich związkach i zerwaniu z partią, czyniąc swoisty rachunek sumienia."
"1986","Leopold Unger","Orzeł i reszta","Wybór ośmiu esejów o tematyce stosunków międzynarodowych, które autor opublikował na łamach „Kultury” jako Brukselczyk. Przez niektórych uznany za kontynuatora linii publicystycznej „Kultury” po śmierci Juliusza Mieroszewskiego."
"1986","Andrzej Szczypiorski","Początek","Powieść o wzajemnych stosunkach polsko-niemiecko-żydowskich. Za „początek” polskiej teraźniejszości Szczypiorski uważa Warszawę pod okupacją hitlerowską w rozlicznych aspektach, które rzucają cień na komunistyczny „ciąg dalszy”."
"1986","Piotr Stefan Wandycz","Polska a zagranica","Zbiór opracowań, dokumentów, polemik, esejów pisane od lat sześćdziesiątych po lata osiemdziesiąte, na temat stosunków międzynarodowych państwa polskiego."
"1986","","Protokoły tzw. Komisji Grabskiego. Tajne dokumenty PZPR","Publikacja prezentuje mało znany wątek z historii PRL - projekt aktu oskarżenia dotyczący części działań finansowych, których Edward Gierek dopuścił się będąc u władzy. Opracowanie Grażyna Pomian."
"1986","Igor Newerly","Zostało z uczty bogów","Wspomnienia z lat 1914–1923, a więc z młodości autora spędzonej w Rosji czasów rewolucji i wojny domowej."
"1986","JAN KOWALIK","»KULTURA«",""
"1986","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1986","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1986","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1986","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1986","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1986","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1987","Czesław Miłosz","Kroniki","Tom poezji obok wielu nowych wierszy noblisty zawiera między innymi ważny cykl Sześć wykładów wierszem. W rok po wydaniu emigracyjnym ukazało się wydanie krajowe."
"1987","Kazimierz Brandys","Miesiące. 1985–1987","Pamiętniki napisane przez pisarza na emigracji, na którą zdecydował się w latach osiemdziesiątych. Tom IV."
"1987","Daniel Beauvois","Polacy na Ukrainie, 1831–1863. Szlachta polska na Wołyniu, Podolu i Kijowszczyźnie","Francuski historyk, znawca tematyki polskiej i ukraińskiej, opisuje losy biednej szlachty z prawobrzeżnej Ukrainy."
"1987","o. Innocenty Maria Bocheński","Sto zabobonów. Krótki filozoficzny słownik zabobonów","Z „Przedmowy” autora: „słownik ... nosi charakter wysoce obrazoburczy, że nazywam w nim «zabobonami» wiele poglądów, powszechnie uważanych za prawdziwe, dobre, czcigodne, bodaj nawet świętobliwe, jak altruizm i humanizm"."
"1987","Jan Józef Lipski","Szkice o poezji","Eseje poświęcone polskiej poezji lat 70. i 80. Są to szkice przede wszystkim krytycznoliterackie, za które Lipski był bardzo ceniony."
"1987","Jarosław Marek Rymkiewicz","Żmut","Powieść historyczna Rymkiewicza. Akcja toczy się na Litwie z początkiem XIX wieku, osnuta wokół postaci Mickiewicza."
"1987","Kazimierz Orłoś","Historia „Cudownej meliny”","Decyzja, którą podjął Kazimierz Orłoś w 1973 roku, by wydać pod swym nazwiskiem powieść w emigracyjnym ośrodku, była brzemienna w skutki..."
"1987","JAN KOWALIK","»KULTURA«",""
"1987","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1987","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1987","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1987","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1987","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1987","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1988","Jarosław Marek Rymkiewicz","Umschlagplatz","Druga książka Rymkiewicza na łamach IL. Opowieść zbudowana wokół tytułowego Umschlagplatzu i jego znaczenia dla dzisiejszej Warszawy."
"1988","Janusz Anderman","Kraj świata","Autor przedstawił stan duchowy polskiego społeczeństwa lat 80.: uwiąd etosu Solidarności i uległość zwykłych ludzi wobec władzy."
"1988","Michel (or Mikhail)  Heller","Maszyna i śrubki. Jak hartował się człowiek sowiecki","„Podstawową cechą każdego modelu człowieka sowieckiego jest uczucie przynależności do państwa, poczucie, że jest częścią, «śrubką» machiny państwowej, członkiem kolektywu.”"
"1988","Jerzy Roman Krzyżanowski","Banff. Powieść","Powieść emigracyjnego pisarza, publicysty i profesora związanego z wieloma środowiskami polonijnymi w Ameryce. Burzliwa historia romansu emigranta, który w Polsce nie był od II wojny światowej."
"1988","Jakub Karpiński","Taternictwo nizinne","Karpiński opisuje jak doszło do tzw. sprawy Taterników, czyli procesu w sprawie młodych ludzi przenoszących w latach 60. „Kulturę” przez czechosłowackie Tatry."
"1988","Witold Dowoyna Sylwestrowicz","Listy niewysłane. Dziennik z okresu wojny, wrzesień 1939–kwiecień 1945","Dziennik pisany przez oficera lotnictwa, który brał udział w kampanii wrześniowej oraz w działaniach bojowych we Francji i Anglii."
"1988","Marek Nowakowski","Karnawał i post","Kolejny zbiór opowiadań i szkiców regularnie wydawanego przez Instytut Literacki Marka Nowakowskiego, przedstawiciela w literaturze tzw. "małego realizmu"."
"1988","JAN KOWALIK","»KULTURA«",""
"1988","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1988","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1988","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1988","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1988","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1988","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1989","Maria Danilewicz Zielińska","Bibliografia. „Kultura” (1981–1987), „Zeszyty Historyczne” (1981–1987), działalność wydawnicza (1981–1987)","Opracowanie tekstów publikowanych przez Instytut Literacki w latach 1981-1987."
"1989","Zygmunt Haupt","Szpica. Opowiadania, warianty, szkice","Materiały zebrane po śmierci Haupta, które nigdy nie ukazały się w wydaniu książkowym. Książka ta to zbiór opowiadań rozproszonych po czasopismach, w opracowaniu Renaty Gorczyńskiej."
"1989","Witold Bereś, Krzysztof Burnetko","Tylko nie o polityce. Wywiady „Promienistych”","Wywiady z m.in. Zbigniewem Bujakiem, Jackiem Kuroniem, Zbigniewem Romaszewskim i Krystianem Waksmundzkim."
"1989","Kazimierz Braun","Pomnik","Kazimierz Braun reżyser, teatrolog i pisarz, jeden z najwybitniejszych twórców współczesnej sceny polskiej napisał tę powieść pod pseudonimem Andrzej Cieszkowski. Gdy Redaktor przyjął „Pomnik” do druku, Braun poprosił o opublikowanie pod własnym nazwiskiem."
"1989","Gustaw Herling-Grudziński","Dziennik pisany nocą (1984–1988)","Czwarty tom zbierający wydawane na łamach „Kultury” wyimki z dziennika Gustawa Herlinga-Grudzińskiego."
"1989","Paweł Smoleński","Pokolenie kryzysu","Analiza dziennikarza i reportera pokolenia Polaków dorastającego w latach 90, które samo się określało pokoleniem „bez przyszłości”."
"1989","JAN KOWALIK","»KULTURA«",""
"1989","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1989","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1989","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1989","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1989","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1989","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1990","Anna M. Cienciała","Polska polityka zagraniczna w latach 1926–1939","Monografia poświęcona polskiej polityce zagranicznej, opracowana na podstawie tekstów Józefa Becka przez Annę M. Cienciałę."
"1990","Bernard Nowak","Cztery dni Łazarza","„Bardzo walczyłem o takiego młodego człowieka z Lublina – Bernarda Nowaka, który napisał książkę z życia wydawców «bibuły». Szalenie mnie ona zafascynowała i udało mi się ją przepchnąć w Instytucie Literackim” – Gustaw Herling-Grudziński."
"1990","Zbigniew Herbert","Elegia na odejście","W „Elegii na odejście pióra atramentu lampy” Herbert wraca do własnego dzieciństwa za sprawą przedmiotów, które mu je przypominają."
"1990","Czesław Miłosz","Rok myśliwego","Osobliwy diariusz jednego roku (od sierpnia 1987 do sierpnia 1988), który zawiera nie tylko sporządzane „na gorąco” refleksje i notatki o podróżach, spotkaniach, lekturach, pracach w ogrodzie i własnej twórczości, ale także wspomnienia."
"1990","Agata Tuszyńska","Rosjanie w Warszawie","Książka uznanej pisarki i biografa opisuje życie i kulturę w Warszawie pod zaborem rosyjskim w czasie Powstania Styczniowego."
"1990","Jakub Karpiński","Dziwna wojna","Kolejna książka Jakuba Karpińskiego o najnowszej historii Polski, tym razem od wprowadzenia stanu wojennego, napisana już pod prawdziwym nazwiskiem, a nie, jak do tej pory, pseudonimem."
"1990","JAN KOWALIK","»KULTURA«",""
"1990","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1990","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1990","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
